pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P2432,l2973149,S3,l,1,1-phase,35,10.67,-119.2065213,46.7508954,136,m1047813,P2422,220.3,67.15,1ph-x4_acsrx4_acsr_B
P2433,m1027019,S3,m,1,1-phase,35,10.67,-119.235931,46.7569465,136,l2860506,P2423,821.3,250.33,1ph-x2_acsrx2_acsr_B
P2434,e182726,S3,e,1,1-phase,35,10.67,-119.2291403,46.7587167,136,d5806920-1_int,,0.0,0.0,
P2435,m1027055,S3,m,3,3-phase,40,12.19,-119.227951,46.7597366,136,m1027043,P2424,144.9,44.17,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2436,l3197653,S3,l,1,1-phase,35,10.67,-119.1840796,46.73543244,136,m1069597,P2426,333.6,101.68,1ph-x2_acsrx2_acsr_B
P2437,l2785535,S3,l,1,1-phase,35,10.67,-119.1823378,46.73517148,136,m1069597,P2426,111.5,33.99,1ph-x2_acsrx4_tpx_B
P2438,m1047825,S3,m,1,1-phase,35,10.67,-119.1883437,46.75778946,137,m1047826,P2427,194.0,59.13,1ph-x4_acsrx4_acsr_B
P2439,m3327098,S3,m,1,1-phase,35,10.67,-119.1932532,46.7627589,137,l3178974,P2428,236.0,71.93,1ph-x4_acsrx4_acsr_B
P2440,m1047835,S3,m,1,1-phase,35,10.67,-119.2070099,46.76402626,137,m1047834,P2430,181.4,55.29,1ph-x4_acsrx4_acsr_B
P2441,l3197624,S3,l,1,1-phase,35,10.67,-119.2080745,46.76499684,137,m1047834,P2430,308.9,94.15,1ph-x4_acsrx4_acsr_B
P2442,l2785522,S3,l,1,1-phase,35,10.67,-119.2348964,46.75695224,137,m1027019,P2433,198.1,60.38,1ph-x2_acsrx2_acsr_B
P2443,l2801949,S3,l,1,1-phase,35,10.67,-119.2394439,46.75693578,137,m1027019,P2433,673.6,205.31,1ph-x2_acsrx2_acsr_B
P2444,l2766744,S3,l,1,1-phase,35,10.67,-119.2292712,46.75867506,137,e182726,P2434,245.6,74.86,1ph-x2_acsrx2_acsr_B
P2445,m1027056,S3,m,1,1-phase,35,10.67,-119.2279599,46.75983222,137,m1027055,P2435,22.0,6.71,1ph-4_acsrxx4_acsr_A
P2446,n1147865,S3,n,1,1-phase,35,10.67,-119.2281553,46.75990518,137,m1027055,P2435,55.0,16.76,1ph-2_acsrxx2_acsr_A
P2447,e182727,S3,e,1,1-phase,35,10.67,-119.2275737,46.75912574,137,d6019477-1_int,,0.0,0.0,
P2448,m1069731,S3,m,1,1-phase,35,10.67,-119.1868713,46.75772478,138,m1047825,P2438,282.4,86.08,1ph-x4_acsrx4_acsr_B
P2449,l2726975,S3,l,1,1-phase,35,10.67,-119.1883436,46.7567876,138,m1047825,P2438,230.0,70.1,1ph-x4_acsrx4_acsr_B
P2450,l2691943,S3,l,1,1-phase,35,10.67,-119.1952694,46.76420298,138,m3327098,P2439,655.5,199.8,1ph-x4_acsrx4_acsr_B
P2451,m3327097,S3,m,1,1-phase,35,10.67,-119.1945932,46.76296632,138,m3327098,P2439,261.0,79.55,1ph-x2_acsrx2_acsr_B
P2452,m1047836,S3,m,1,1-phase,35,10.67,-119.20775,46.7667246,138,m1047835,P2440,635.7,193.76,1ph-x4_acsrx4_acsr_B
P2453,m1027101,S3,m,1,1-phase,35,10.67,-119.2097049,46.76643924,138,l3197624,P2441,455.2,138.74,1ph-x4_acsrx4_acsr_B
P2454,m1027038,S3,m,1,1-phase,35,10.67,-119.230186,46.75867416,138,l2766744,P2444,175.2,53.4,1ph-x2_acsrx2_acsr_B
P2455,n1144667,S3,n,1,1-phase,35,10.67,-119.2280021,46.76028468,138,m1027056,P2445,104.2,31.76,1ph-4_acsrxx4_acsr_A
P2456,l2895489,S3,l,1,1-phase,35,10.67,-119.2294704,46.76122504,138,n1147865,P2446,395.6,120.58,1ph-2_acsrxx2_acsr_A
P2457,m1027042,S3,m,1,1-phase,35,10.67,-119.2274693,46.7591693,138,e182727,P2447,20.1,6.13,1ph-xx4_acsr4_wpal_C
P2458,l2710504,S3,l,1,1-phase,35,10.67,-119.1863918,46.75841236,139,m1069731,P2448,182.6,55.66,1ph-x4_acsrx4_acsr_B
P2459,m1069730,S3,m,1,1-phase,35,10.67,-119.1839252,46.75759628,139,m1069731,P2448,565.0,172.21,1ph-x4_acsrx4_acsr_B
P2460,l3448661,S3,l,1,1-phase,35,10.67,-119.1953187,46.76286152,139,m3327097,P2451,141.0,42.98,1ph-x2_acsrx2_acsr_B
P2461,l3254203,S3,l,1,1-phase,35,10.67,-119.2066838,46.76994232,139,m1047836,P2452,966.2,294.5,1ph-x2_acsrx2_acsr_B
P2462,l3048199,S3,l,1,1-phase,35,10.67,-119.2053533,46.7669105,139,m1047836,P2452,461.0,140.51,1ph-x4_acsrx4_acsr_B
P2463,l2860480,S3,l,1,1-phase,35,10.67,-119.2108523,46.76815008,139,m1027101,P2453,537.8,163.92,1ph-x2_acsrx2_acsr_B
P2464,l2710508,S3,l,1,1-phase,35,10.67,-119.2097498,46.76640356,139,m1027101,P2453,11.9,3.63,1ph-x2_acsrx2_acsr_B
P2465,m1027036,S3,m,1,1-phase,35,10.67,-119.2319644,46.75862536,139,m1027038,P2454,340.8,103.88,1ph-x2_acsrx2_acsr_B
P2466,l2731712,S3,l,1,1-phase,35,10.67,-119.2301996,46.75782426,139,m1027038,P2454,195.1,59.47,1ph-x2_acsrx2_acsr_B
P2467,n1144666,S3,n,1,1-phase,35,10.67,-119.2272799,46.75898128,139,m1027042,P2457,76.9,23.44,1ph-xx4_acsr4_wpal_C
P2468,l3235248,S3,l,1,1-phase,35,10.67,-119.2273648,46.75925954,139,m1027042,P2457,226.8,69.13,1ph-xx4_acsr4_tpx_C
P2469,l3159037,S3,l,1,1-phase,35,10.67,-119.1833114,46.75760624,140,m1069730,P2459,117.6,35.84,1ph-x4_acsrx4_acsr_B
P2470,l2748124,S3,l,1,1-phase,35,10.67,-119.1839526,46.75693622,140,m1069730,P2459,151.6,46.21,1ph-x4_acsrx1/0_tpx_B
P2471,m1047837,S3,m,1,1-phase,35,10.67,-119.2039287,46.76714682,140,l3048199,P2462,278.2,84.8,1ph-x4_acsrx4_acsr_B
P2472,l2822860,S3,l,1,1-phase,35,10.67,-119.2114888,46.76504724,140,l2710508,P2464,455.9,138.96,1ph-x2_acsrx2_acsr_B
P2473,l3010580,S3,l,1,1-phase,35,10.67,-119.231714,46.75840094,140,m1027036,P2465,70.4,21.46,1ph-x2_acsrx2_acsr_B
P2474,l2785543,S3,l,1,1-phase,35,10.67,-119.2333395,46.758593,140,m1027036,P2465,263.4,80.28,1ph-x2_acsrx2_acsr_B
P2475,l3083019,S3,l,1,1-phase,35,10.67,-119.2281071,46.76162578,140,d5712587-2_int,,308.5,94.03,1ph-4_acsrxx4_acsr_A
P2476,m1027041,S3,m,1,1-phase,35,10.67,-119.2267564,46.7588805,140,n1144666,P2467,102.9,31.36,1ph-xx4_acsr4_wpal_C
P2477,m1069738,S3,m,1,1-phase,35,10.67,-119.1826144,46.75800738,141,l3159037,P2469,162.2,49.44,1ph-x4_acsrx4_acsr_B
P2478,m1027080,S3,m,1,1-phase,35,10.67,-119.2281545,46.76203432,141,l3083019,P2475,94.2,28.71,1ph-4_acsrxx4_acsr_A
P2479,l2916607,S3,l,1,1-phase,35,10.67,-119.2263553,46.75982134,141,m1027041,P2476,229.2,69.86,1ph-xx4_acsr4_acsr_C
P2480,l3010564,S3,l,1,1-phase,35,10.67,-119.2256183,46.75854504,141,m1027041,P2476,231.2,70.47,1ph-xx4_acsr4_acsr_C
P2481,l3234185,S3,l,1,1-phase,35,10.67,-119.1825849,46.75663958,142,m1069738,P2477,314.1,95.74,1ph-x4_acsrx4_acsr_B
P2482,l2690941,S3,l,1,1-phase,35,10.67,-119.1826044,46.7594174,142,m1069738,P2477,323.7,98.66,1ph-x4_acsrx4_acsr_B
P2483,l3215340,S3,l,1,1-phase,35,10.67,-119.2281787,46.76297944,142,m1027080,P2478,217.0,66.14,1ph-4_acsrxx4_acsr_A
P2484,n1134471,S3,n,1,1-phase,35,10.67,-119.2277726,46.76204434,142,m1027080,P2478,73.2,22.31,1ph-4_acsrxx4_acsr_A
P2485,l2710515,S3,l,1,1-phase,35,10.67,-119.2235895,46.7580398,142,l3010564,P2480,405.5,123.6,1ph-xx4_acsr4_acsr_C
P2486,l3065750,S3,l,1,1-phase,35,10.67,-119.1825564,46.75521884,143,l3234185,P2481,326.2,99.43,1ph-x4_acsrx4_acsr_B
P2487,m1027087,S3,m,1,1-phase,35,10.67,-119.2281914,46.7634757,143,l3215340,P2483,114.0,34.75,1ph-4_acsrxx4_acsr_A
P2488,l2839331,S3,l,1,1-phase,35,10.67,-119.2265009,46.76207776,143,n1134471,P2484,243.7,74.28,1ph-4_acsrxx4_acsr_A
P2489,m1027027,S3,m,1,1-phase,35,10.67,-119.2212154,46.75798078,143,l2710515,P2485,454.8,138.62,1ph-xx4_acsr4_acsr_C
P2490,l2726983,S3,l,1,1-phase,35,10.67,-119.2266657,46.76370814,144,m1027087,P2487,297.0,90.53,1ph-2_acsrxx2_acsr_A
P2491,m1027091,S3,m,1,1-phase,35,10.67,-119.22819,46.7638068,144,m1027087,P2487,76.0,23.16,1ph-4_acsrxx4_acsr_A
P2492,l3270853,S3,l,1,1-phase,35,10.67,-119.2206194,46.75834476,144,m1027027,P2489,141.5,43.13,1ph-xx2_acsr2_acsr_C
P2493,m1027014,S3,m,1,1-phase,35,10.67,-119.2193974,46.75616522,144,m1027027,P2489,551.3,168.04,1ph-xx4_acsr4_acsr_C
P2494,l2766746,S3,l,1,1-phase,35,10.67,-119.2211176,46.75965372,144,m1027027,P2489,384.5,117.2,1ph-xx2_acsr2_acsr_C
P2495,l2764412,S3,l,1,1-phase,35,10.67,-119.2281877,46.76437164,145,m1027091,P2491,129.7,39.53,1ph-4_acsrxx4_acsr_A
P2496,m1027092,S3,m,1,1-phase,35,10.67,-119.2277173,46.7638068,145,m1027091,P2491,90.5,27.58,1ph-2_acsrxx2_acsr_A
P2497,m1027073,S3,m,1,1-phase,35,10.67,-119.2211954,46.76123126,145,l2766746,P2494,362.5,110.49,1ph-xx2_acsr2_acsr_C
P2498,n1134470,S3,n,1,1-phase,35,10.67,-119.2305804,46.76486378,146,l2764412,P2495,472.2,143.93,1ph-4_acsrxx4_acsr_A
P2499,l2689727,S3,l,1,1-phase,35,10.67,-119.2268984,46.76464144,146,m1027092,P2496,247.6,75.47,1ph-2_acsrxx2_acsr_A
P2500,l2879089,S3,l,1,1-phase,35,10.67,-119.2219882,46.76122386,146,m1027073,P2497,151.8,46.27,1ph-xx2_acsr2_acsr_C
P2501,l3104118,S3,l,1,1-phase,35,10.67,-119.2211615,46.76239836,146,m1027073,P2497,268.0,81.69,1ph-xx2_acsr2_acsr_C
P2502,m1027071,S3,m,1,1-phase,35,10.67,-119.2195646,46.76107328,146,m1027073,P2497,314.4,95.83,1ph-xx2_acsr2_acsr_C
P2503,l3251808,S3,l,1,1-phase,35,10.67,-119.2320132,46.7653407,147,n1134470,P2498,295.4,90.04,1ph-4_acsrxx4_acsr_A
P2504,l2748126,S3,l,1,1-phase,35,10.67,-119.2211793,46.76353834,147,l3104118,P2501,261.7,79.77,1ph-xx2_acsr2_acsr_C
P2505,l3235241,S3,l,1,1-phase,35,10.67,-119.2197672,46.7609476,147,m1027071,P2502,48.3,14.72,1ph-xx2_acsr2_acsr_C
P2506,l3235267,S3,l,1,1-phase,35,10.67,-119.2184287,46.7610014,147,m1027071,P2502,218.2,66.51,1ph-xx2_acsr2_acsr_C
P2507,m1027100,S3,m,1,1-phase,35,10.67,-119.2329595,46.76565568,148,l3251808,P2503,195.1,59.47,1ph-4_acsrxx4_acsr_A
P2508,l2691941,S3,l,1,1-phase,35,10.67,-119.218892,46.75945212,148,l3235241,P2505,505.9,154.2,1ph-xx2_acsr2_acsr_C
P2509,m1027068,S3,m,1,1-phase,35,10.67,-119.2173369,46.76093236,148,l3235267,P2506,209.7,63.92,1ph-xx2_acsr2_acsr_C
P2510,l3140238,S3,l,1,1-phase,35,10.67,-119.2322588,46.76646938,149,m1027100,P2507,230.0,70.1,1ph-2_acsrxx2_acsr_A
P2511,m1027109,S3,m,1,1-phase,35,10.67,-119.2338037,46.76797684,149,m1027100,P2507,558.6,170.26,1ph-4_acsrxx4_acsr_A
P2512,l3235268,S3,l,1,1-phase,35,10.67,-119.2172282,46.76222316,149,m1027068,P2509,298.4,90.95,1ph-xx2_acsr2_acsr_C
P2513,m1027066,S3,m,1,1-phase,35,10.67,-119.2150927,46.76080312,149,m1027068,P2509,430.8,131.31,1ph-xx2_acsr2_acsr_C
P2514,l3101788,S3,l,1,1-phase,35,10.67,-119.2326634,46.76786908,150,m1027109,P2511,219.8,67.0,1ph-4_acsrxx4_acsr_A
P2515,m1027114,S3,m,1,1-phase,35,10.67,-119.2338291,46.76887102,150,m1027109,P2511,205.3,62.58,1ph-4_acsrxx4_acsr_A
P2516,l2841645,S3,l,1,1-phase,35,10.67,-119.215126,46.76063024,150,m1027066,P2513,40.2,12.25,1ph-xx2_acsr1/0_tpx_C
P2517,l3101787,S3,l,1,1-phase,35,10.67,-119.2318403,46.76749054,151,l3101788,P2514,180.0,54.86,1ph-4_acsrxx4_acsr_A
P2518,l2876812,S3,l,1,1-phase,35,10.67,-119.2337729,46.76976138,151,m1027114,P2515,204.7,62.39,1ph-2_acsrxx2_acsr_A
P2519,l3195327,S3,l,1,1-phase,35,10.67,-119.2347566,46.76816798,151,m1027114,P2515,240.0,73.15,1ph-2_acsrxx2_acsr_A
P2520,l3066829,S3,l,1,1-phase,35,10.67,-119.2149715,46.76022108,151,l2841645,P2516,98.5,30.02,1ph-xx2_acsr2_acsr_C
P2521,l3027132,S3,l,1,1-phase,35,10.67,-119.231259,46.76721874,152,l3101787,P2517,127.6,38.89,1ph-4_acsrxx4_acsr_A
P2522,l2970811,S3,l,1,1-phase,35,10.67,-119.2336687,46.7707768,152,l2876812,P2518,234.0,71.32,1ph-2_acsrxx2_acsr_A
P2523,l3139103,S3,l,1,1-phase,35,10.67,-119.2359373,46.7681668,152,l3195327,P2519,226.1,68.92,1ph-2_acsrxx2_acsr_A
P2524,m1027121,S3,m,1,1-phase,35,10.67,-119.2333443,46.7715921,153,l2970811,P2522,197.2,60.11,1ph-2_acsrxx2_acsr_A
P2525,n1134469,S3,n,1,1-phase,35,10.67,-119.2334928,46.77157554,154,m1027121,P2524,28.7,8.75,1ph-2_acsrxx2_acsr_A
P2526,m1027123,S3,m,1,1-phase,35,10.67,-119.2330147,46.77194184,154,m1027121,P2524,102.1,31.12,1ph-2_acsrxx2_acsr_A
P2527,m1010017,S3,m,1,1-phase,35,10.67,-119.2378748,46.76923644,155,n1134469,P2525,1051.9,320.62,1ph-2_acsrxx2_acsr_A
P2528,l3008248,S3,l,1,1-phase,35,10.67,-119.2327509,46.7722215,155,m1027123,P2526,81.7,24.9,1ph-2_acsrxx2_acsr_A
P2529,l2858175,S3,l,1,1-phase,35,10.67,-119.2373631,46.7680928,156,m1010017,P2527,280.2,85.4,1ph-2_acsrxx2_acsr_A
P2530,m1010016,S3,m,1,1-phase,35,10.67,-119.2395265,46.7670505,156,m1010017,P2527,593.2,180.81,1ph-2_acsrxx2_acsr_A
P2531,m1027110,S3,m,1,1-phase,35,10.67,-119.2373354,46.7680309,157,l2858175,P2529,15.2,4.63,1ph-2_acsrxx2_acsr_A
P2532,m1010015,S3,m,1,1-phase,35,10.67,-119.2405113,46.76622728,157,m1010016,P2530,267.0,81.38,1ph-2_acsrxx2_acsr_A
P2533,l3251807,S3,l,1,1-phase,35,10.67,-119.2396286,46.76503282,157,m1010016,P2530,463.7,141.34,1ph-2_acsrxx2_acsr_A
P2534,m1010014,S3,m,1,1-phase,35,10.67,-119.2414932,46.7654016,158,m1010015,P2532,267.0,81.38,1ph-2_acsrxx2_acsr_A
P2535,m1010011,S3,m,1,1-phase,35,10.67,-119.2422018,46.76481124,159,m1010014,P2534,191.8,58.46,1ph-2_acsrxx2_acsr_A
P2536,m1010013,S3,m,1,1-phase,35,10.67,-119.2413843,46.76524222,159,m1010014,P2534,42.1,12.83,1ph-2_acsrxx2_acsr_A
P2537,l3120504,S3,l,1,1-phase,35,10.67,-119.2421866,46.76388408,160,m1010011,P2535,269.0,81.99,1ph-2_acsrxx2_acsr_A
P2538,m1010008,S3,m,1,1-phase,35,10.67,-119.2431689,46.7639796,160,m1010011,P2535,266.0,81.08,1ph-2_acsrxx2_acsr_A
P2539,l3120503,S3,l,1,1-phase,35,10.67,-119.2409189,46.7645616,160,m1010013,P2536,179.9,54.83,1ph-2_acsrxx2_acsr_A
P2540,m1010007,S3,m,1,1-phase,35,10.67,-119.243194,46.76395468,161,m1010008,P2538,7.5,2.29,1ph-2_acsrxx2_acsr_A
P2541,m1010004,S3,m,1,1-phase,35,10.67,-119.2450931,46.7623085,162,m1010007,P2540,524.5,159.87,1ph-2_acsrxx2_acsr_A
P2542,l3177894,S3,l,1,1-phase,35,10.67,-119.2456855,46.75935298,163,m1010004,P2541,818.0,249.33,1ph-2_acsrxx2_acsr_A
P2543,m1010003,S3,m,1,1-phase,35,10.67,-119.2450395,46.76207314,163,m1010004,P2541,55.0,16.76,1ph-2_acsrxx2_acsr_A
P2544,l3082993,S3,l,1,1-phase,35,10.67,-119.2465138,46.7582336,164,l3177894,P2542,302.0,92.05,1ph-2_acsrxx2_acsr_A
P2545,l2989571,S3,l,1,1-phase,35,10.67,-119.2448828,46.76123384,164,m1010003,P2543,195.0,59.44,1ph-2_acsrxx2_acsr_A
P2546,m3016088,S3,m,1,1-phase,35,10.67,-119.2469824,46.757455,165,l3082993,P2544,200.0,60.96,1ph-2_acsrxx2_acsr_A
P2547,l3312692,S3,l,1,1-phase,35,10.67,-119.246794,46.75680736,166,m3016088,P2546,153.0,46.63,1ph-2_acsrxx2_acsr_A
