pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P1319,l2822862,S2,l,1,1-phase,35,10.67,-119.154943,46.68060298,96,m3037540,P1309,191.5,58.37,1ph-xx4_acsr4_acsr_C
P1320,l2710509,S2,l,1,1-phase,35,10.67,-119.1546562,46.67980366,96,m3037540,P1309,11.0,3.35,1ph-xx2_acsr2_acsr_C
P1321,l2954349,S2,l,1,1-phase,35,10.67,-119.1978808,46.68470844,97,m1047447,P1312,175.4,53.46,1ph-x4_wpalx4_wpal_B
P1322,l2766722,S2,l,1,1-phase,35,10.67,-119.1989906,46.6841647,97,m1047447,P1312,323.1,98.48,1ph-x4_acsrx4_acsr_B
P1323,l2766749,S2,l,3,3-phase,40,12.19,-119.179935,46.69133694,97,d5956499-2_int,,133.7,40.75,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1324,l2973178,S2,l,1,1-phase,35,10.67,-119.1816448,46.69018282,97,n1139256,P1313,208.8,63.64,1ph-x2_acsrx2_acsr_B
P1325,l2897807,S2,l,1,1-phase,35,10.67,-119.1824094,46.69101102,97,l3029518,P1314,302.9,92.32,1ph-x2_acsrx2_acsr_B
P1326,l2841616,S2,l,1,1-phase,35,10.67,-119.1861055,46.68920396,97,l2822861,P1315,676.7,206.26,1ph-2_acsrxx2_acsr_A
P1327,m1108347,S2,m,1,1-phase,35,10.67,-119.1449577,46.67354042,97,m1108345,P1316,127.0,38.71,1ph-xx2_acsr2_acsr_C
P1328,l3197626,S2,l,1,1-phase,35,10.67,-119.1554728,46.68331102,97,m1089162,P1318,354.6,108.08,1ph-xx4_acsr4_acsr_C
P1329,m1089165,S2,m,1,1-phase,35,10.67,-119.1586852,46.68690502,97,m1089162,P1318,846.5,258.01,1ph-xx4_acsr4_acsr_C
P1330,l2991640,S2,l,1,1-phase,35,10.67,-119.1592611,46.683231,97,m1089162,P1318,373.4,113.81,1ph-xx4_acsr4_acsr_C
P1331,l3066806,S2,l,1,1-phase,35,10.67,-119.1538609,46.68079882,97,l2822862,P1319,212.0,64.62,1ph-xx2_acsr2_acsr_C
P1332,m1108364,S2,m,1,1-phase,35,10.67,-119.1529468,46.68017766,97,l2710509,P1320,338.4,103.14,1ph-xx2_acsr2_acsr_C
P1333,l2879071,S2,l,1,1-phase,35,10.67,-119.1998896,46.6842255,98,l2766722,P1322,172.7,52.64,1ph-x2_acsrx2_acsr_B
P1334,m1069438,S2,m,3,3-phase,40,12.19,-119.1796474,46.6922789,98,l2766749,P1323,223.2,68.03,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1335,m1108355,S2,m,1,1-phase,35,10.67,-119.1443719,46.67475438,98,m1108347,P1327,300.4,91.56,1ph-xx2_acsr2_acsr_C
P1336,l2748128,S2,l,1,1-phase,35,10.67,-119.1590551,46.68743692,98,m1089165,P1329,141.2,43.04,1ph-xx4_acsr4_acsr_C
P1337,l3216343,S2,l,1,1-phase,35,10.67,-119.1569152,46.68851798,98,m1089165,P1329,502.0,153.01,1ph-xx4_acsr4_acsr_C
P1338,l3197627,S2,l,1,1-phase,35,10.67,-119.1608133,46.68654392,98,m1089165,P1329,415.9,126.77,1ph-xx4_acsr4_acsr_C
P1339,m1089160,S2,m,1,1-phase,35,10.67,-119.160999,46.68300832,98,l2991640,P1330,336.7,102.63,1ph-xx4_acsr4_acsr_C
P1340,l2897766,S2,l,1,1-phase,35,10.67,-119.1513559,46.6805334,98,m1108364,P1332,315.4,96.13,1ph-xx2_acsr2_acsr_C
P1341,l3029504,S2,l,1,1-phase,35,10.67,-119.2012335,46.68443978,99,l2879071,P1333,262.0,79.86,1ph-x2_acsrx2_acsr_B
P1342,l2925506,S2,l,3,3-phase,40,12.19,-119.179518,46.69271228,99,m1069438,P1334,102.5,31.24,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1343,p827575,S2,p,1,1-phase,35,10.67,-119.1798195,46.6922719,99,m1069438,P1334,33.0,10.06,1ph-xx2_acsr2_acsr_C
P1344,m1108352,S2,m,1,1-phase,35,10.67,-119.1429404,46.67439162,99,m1108355,P1335,286.5,87.33,1ph-xx2_acsr2_acsr_C
P1345,m1089170,S2,m,1,1-phase,35,10.67,-119.1605955,46.68956446,99,l2748128,P1336,570.7,173.95,1ph-xx4_acsr4_acsr_C
P1346,l3082981,S2,l,1,1-phase,35,10.67,-119.1557584,46.68806946,99,l3216343,P1337,244.3,74.46,1ph-xx4_acsr4_acsr_C
P1347,m1089163,S2,m,1,1-phase,35,10.67,-119.1614637,46.68414174,99,m1089160,P1339,275.0,83.82,1ph-xx4_acsr4_acsr_C
P1348,l3046854,S2,l,1,1-phase,35,10.67,-119.2021801,46.68473664,100,l3029504,P1341,193.7,59.04,1ph-x2_acsrx2_acsr_B
P1349,n1139260,S2,n,3,3-phase,40,12.19,-119.1790156,46.6941115,100,l2925506,P1342,335.3,102.2,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1350,m1069437,S2,m,1,1-phase,35,10.67,-119.1799065,46.69226836,100,p827575,P1343,16.7,5.09,1ph-xx2_acsr2_acsr_C
P1351,m1108356,S2,m,1,1-phase,35,10.67,-119.1414539,46.67483822,100,m1108352,P1344,302.6,92.23,1ph-xx2_acsr2_acsr_C
P1352,l3085392,S2,l,1,1-phase,35,10.67,-119.1615135,46.68874864,100,m1089170,P1345,256.9,78.3,1ph-xx4_acsr4_acsr_C
P1353,l3029497,S2,l,1,1-phase,35,10.67,-119.1599537,46.68997862,100,m1089170,P1345,155.4,47.37,1ph-xx2_acsr2_acsr_C
P1354,m1108368,S2,m,1,1-phase,35,10.67,-119.1533421,46.68771244,100,l3082981,P1346,523.0,159.41,1ph-xx4_acsr4_acsr_C
P1355,l3066807,S2,l,1,1-phase,35,10.67,-119.1621857,46.68529014,100,m1089163,P1347,297.7,90.74,1ph-xx4_acsr4_acsr_C
P1356,m1047453,S2,m,1,1-phase,35,10.67,-119.2030224,46.68500078,101,l3046854,P1348,172.3,52.52,1ph-x2_acsrx2_acsr_B
P1357,m1069457,S2,m,3,3-phase,40,12.19,-119.178982,46.6942051,101,n1139260,P1349,22.4,6.83,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1358,n1139259,S2,n,1,1-phase,35,10.67,-119.179306,46.69226998,101,m1069437,P1350,148.8,45.35,1ph-xx2_acsr2_acsr_C
P1359,n1139258,S2,n,1,1-phase,35,10.67,-119.1800991,46.69226052,101,m1069437,P1350,36.9,11.25,1ph-xx2_acsr2_acsr_C
P1360,l2842390,S2,l,1,1-phase,35,10.67,-119.1415314,46.67582842,101,m1108356,P1351,227.8,69.43,1ph-xx2_acsr2_acsr_C
P1361,l2674052,S2,l,1,1-phase,35,10.67,-119.1404254,46.6745973,101,m1108356,P1351,204.6,62.36,1ph-xx2_acsr2_acsr_C
P1362,l3085393,S2,l,1,1-phase,35,10.67,-119.1533486,46.68871784,101,m1108368,P1354,230.8,70.35,1ph-xx4_acsr4_acsr_C
P1363,l2897770,S2,l,1,1-phase,35,10.67,-119.1521454,46.6875893,101,m1108368,P1354,230.9,70.38,1ph-xx2_acsr2_acsr_C
P1364,l2691948,S2,l,1,1-phase,35,10.67,-119.2034124,46.6840608,102,m1047453,P1356,228.4,69.62,1ph-x2_acsrx2_acsr_B
P1365,l2913406,S2,l,1,1-phase,35,10.67,-119.2023618,46.68605456,102,m1047453,P1356,273.0,83.21,1ph-x2_acsrx2_acsr_B
P1366,l2785547,S2,l,1,1-phase,35,10.67,-119.2041137,46.68562014,102,m1047453,P1356,252.8,77.05,1ph-x2_acsrx2_acsr_B
P1367,e182745,S2,e,3,3-phase,40,12.19,-119.1787972,46.6941784,102,m1069457,P1357,35.9,10.94,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1368,l2710543,S2,l,1,1-phase,35,10.67,-119.1786958,46.69225674,102,n1139259,P1358,116.9,35.63,1ph-xx2_acsr2_acsr_C
P1369,l3066810,S2,l,1,1-phase,35,10.67,-119.1807949,46.69223222,102,n1139258,P1359,133.4,40.66,1ph-xx2_acsr2_acsr_C
P1370,m1047457,S2,m,1,1-phase,35,10.67,-119.2046583,46.6859516,103,l2785547,P1366,129.1,39.35,1ph-x2_acsrx2_acsr_B
P1371,l2897769,S2,l,1,1-phase,35,10.67,-119.1830124,46.69213142,103,l3066810,P1369,425.3,129.63,1ph-xx4_acsr4_acsr_C
P1372,l2710546,S2,l,1,1-phase,35,10.67,-119.2050741,46.68640814,104,m1047457,P1370,131.6,40.11,1ph-x2_acsrx2_acsr_B
P1373,l3139086,S2,l,1,1-phase,35,10.67,-119.2053979,46.68521866,104,m1047457,P1370,219.9,67.03,1ph-x2_acsrx2_acsr_B
P1374,n1147867,S2,n,3,3-phase,40,12.19,-119.1780185,46.69416404,104,d5837361-8_int,,19.4,5.91,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1375,l3778577,S2,l,1,1-phase,35,10.67,-119.1839278,46.69232504,104,l2897769,P1371,180.9,55.14,1ph-xx2_acsr2_acsr_C
P1376,m4362181,S2,m,1,1-phase,35,10.67,-119.2054324,46.68662638,105,l2710546,P1372,85.0,25.91,1ph-x2_acsrx2_acsr_B
P1377,l3029520,S2,l,1,1-phase,35,10.67,-119.2061615,46.68449898,105,l3139086,P1373,220.6,67.24,1ph-x2_acsrx2_acsr_B
P1378,m1069456,S2,m,3,3-phase,40,12.19,-119.1777575,46.69410892,105,n1147867,P1374,74.4,22.68,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1379,l3141395,S2,l,1,1-phase,35,10.67,-119.1850168,46.6922272,105,l3778577,P1375,209.8,63.95,1ph-xx2_acsr2_acsr_C
P1380,l3254214,S2,l,1,1-phase,35,10.67,-119.206338,46.68717792,106,m4362181,P1376,214.7,65.44,1ph-x2_acsrx2_acsr_B
P1381,l3104155,S2,l,3,3-phase,40,12.19,-119.1772309,46.69399724,106,m1069456,P1378,209.1,63.73,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1382,l2897806,S2,l,1,1-phase,35,10.67,-119.1785217,46.69499358,106,m1069456,P1378,206.9,63.06,1ph-xx4_acsr4_acsr_C
P1383,l3214112,S2,l,1,1-phase,35,10.67,-119.2066427,46.68834366,107,l3254214,P1380,273.9,83.48,1ph-x2_acsrx2_acsr_B
P1384,l3104154,S2,l,3,3-phase,40,12.19,-119.1765417,46.69396714,107,l3104155,P1381,132.6,40.42,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1385,l3160104,S2,l,1,1-phase,35,10.67,-119.2066398,46.68982198,108,l3214112,P1383,339.4,103.45,1ph-x2_acsrx2_acsr_B
P1386,l2804282,S2,l,3,3-phase,40,12.19,-119.1751479,46.69393024,108,l3104154,P1384,267.1,81.41,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1387,m1047471,S2,m,1,1-phase,35,10.67,-119.2078495,46.69105664,109,l3160104,P1385,366.1,111.59,1ph-x2_acsrx2_acsr_B
P1388,m1069451,S2,m,3,3-phase,40,12.19,-119.1716592,46.6935786,109,l2804282,P1386,673.2,205.19,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1389,l3216349,S2,l,1,1-phase,35,10.67,-119.2075665,46.69117242,110,m1047471,P1387,60.4,18.41,1ph-x2_acsrx2_acsr_B
P1390,l2973180,S2,l,1,1-phase,35,10.67,-119.2091514,46.69112868,110,m1047471,P1387,249.9,76.17,1ph-x2_acsrx2_acsr_B
P1391,l2879077,S2,l,1,1-phase,35,10.67,-119.2090966,46.69193754,110,m1047471,P1387,313.3,95.49,1ph-x2_acsrx2_acsr_B
P1392,m1089179,S2,m,3,3-phase,40,12.19,-119.169735,46.69331524,110,m1069451,P1388,373.4,113.81,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1393,m1026693,S2,m,1,1-phase,35,10.67,-119.2103487,46.69329218,111,l2879077,P1391,392.7,119.69,1ph-x2_acsrx2_acsr_B
P1394,m1089176,S2,m,3,3-phase,40,12.19,-119.1686314,46.6929489,111,m1089179,P1392,227.5,69.34,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1395,m1026699,S2,m,1,1-phase,35,10.67,-119.2114931,46.69401266,112,m1026693,P1393,279.7,85.25,1ph-x2_acsrx2_acsr_B
P1396,l2991916,S2,l,1,1-phase,35,10.67,-119.2086052,46.69330638,112,m1026693,P1393,333.9,101.77,1ph-x2_acsrx2_acsr_B
P1397,n1140516,S2,n,3,3-phase,40,12.19,-119.1667009,46.69214378,112,m1089176,P1394,413.3,125.97,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1398,m1026704,S2,m,1,1-phase,35,10.67,-119.2123046,46.6943374,113,m1026699,P1395,172.4,52.55,1ph-x2_acsrx2_acsr_B
P1399,m1026722,S2,m,1,1-phase,35,10.67,-119.2112482,46.6953214,113,m1026699,P1395,304.1,92.69,1ph-x2_acsrx2_acsr_B
P1400,p827501,S2,p,3,3-phase,40,12.19,-119.1666349,46.69211626,113,n1140516,P1397,14.1,4.3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1401,l2841634,S2,l,1,1-phase,35,10.67,-119.2124515,46.69199838,114,m1026704,P1398,537.9,163.95,1ph-x2_acsrx2_acsr_B
P1402,l2991915,S2,l,1,1-phase,35,10.67,-119.2122834,46.6951226,114,m1026704,P1398,180.3,54.96,1ph-x2_acsrx2_acsr_B
P1403,m1026736,S2,m,1,1-phase,35,10.67,-119.2110749,46.6963285,114,m1026722,P1399,233.6,71.2,1ph-x2_acsrx2_acsr_B
P1404,l2673320,S2,l,1,1-phase,35,10.67,-119.2121855,46.69597066,115,l2991915,P1402,195.6,59.62,1ph-x2_acsrx2_acsr_B
P1405,m1026745,S2,m,1,1-phase,35,10.67,-119.2106837,46.69782036,115,m1026736,P1403,350.6,106.86,1ph-x2_acsrx2_acsr_B
P1406,m1089174,S2,m,3,3-phase,40,12.19,-119.1650827,46.69132792,115,d5534967-1_int,,0.0,0.0,
P1407,l3048209,S2,l,1,1-phase,35,10.67,-119.2120744,46.69690454,116,l2673320,P1404,215.4,65.65,1ph-x2_acsrx2_acsr_B
P1408,l3029183,S2,l,1,1-phase,35,10.67,-119.2102701,46.69907454,116,m1026745,P1405,298.6,91.01,1ph-x2_acsrx2_acsr_B
P1409,m1089173,S2,m,3,3-phase,40,12.19,-119.1646024,46.69119358,116,m1089174,P1406,97.0,29.57,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1410,l2879062,S2,l,1,1-phase,35,10.67,-119.1632082,46.6906386,117,m1089173,P1409,295.9,90.19,1ph-xx4_acsr4_wpal_C
P1411,l2673307,S2,l,1,1-phase,35,10.67,-119.1645587,46.68999242,117,m1089173,P1409,275.9,84.09,1ph-xx4_wpal4_wpal_C
P1412,l2935551,S2,l,3,3-phase,40,12.19,-119.164605,46.69206328,117,m1089173,P1409,199.7,60.87,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1413,e203026,S3,e,3,3-phase,40,12.19,-119.2412838,46.68271272,1,hvmv11sub3_lsb,,0.0,0.0,
P1414,m1009650,S3,m,3,3-phase,40,12.19,-119.238392,46.68575126,2,e203026,P1413,890.7,271.49,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1415,m1009651,S3,m,3,3-phase,40,12.19,-119.2382887,46.68584736,3,m1009650,P1414,29.6,9.02,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1416,l2879092,S3,l,1,1-phase,35,10.67,-119.2386275,46.68654592,4,m1009651,P1415,173.0,52.73,1ph-xx2_acsr2_acsr_C
P1417,m1026655,S3,m,3,3-phase,40,12.19,-119.237501,46.68646472,4,m1009651,P1415,207.0,63.09,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1418,n1141475,S3,n,1,1-phase,35,10.67,-119.2376198,46.68657428,5,m1026655,P1417,33.9,10.33,1ph-xx2_acsr2_acsr_C
P1419,n1141474,S3,n,1,1-phase,35,10.67,-119.237429,46.68642608,5,m1026655,P1417,16.4,5.0,1ph-2_acsrxx2_acsr_A
P1420,m1026658,S3,m,3,3-phase,40,12.19,-119.2366095,46.68716346,5,m1026655,P1417,234.3,71.41,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1421,m1009655,S3,m,1,1-phase,35,10.67,-119.2377114,46.68665874,6,n1141475,P1418,26.1,7.96,1ph-xx2_acsr2_acsr_C
P1422,l2710518,S3,l,1,1-phase,35,10.67,-119.2370874,46.68624304,6,n1141474,P1419,77.7,23.68,1ph-2_acsrxx2_acsr_A
P1423,l3172805,S3,l,1,1-phase,35,10.67,-119.235521,46.68593874,6,m1026658,P1420,350.0,106.68,1ph-2_acsrxx2_acsr_A
P1424,l2673319,S3,l,3,3-phase,40,12.19,-119.2361939,46.6874892,6,m1026658,P1420,109.2,33.28,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1425,m1026662,S3,m,3,3-phase,40,12.19,-119.2343047,46.688787,7,l2673319,P1424,468.7,142.86,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1426,m1026670,S3,m,3,3-phase,40,12.19,-119.2338653,46.68936396,8,m1026662,P1425,156.9,47.82,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1427,n1140831,S3,n,1,1-phase,35,10.67,-119.2343063,46.68925692,8,m1026662,P1425,107.9,32.89,1ph-xx4_wpal4_wpal_C
P1428,n1140832,S3,n,1,1-phase,35,10.67,-119.2344138,46.6888754,8,m1026662,P1425,29.1,8.87,1ph-xx2_acsr2_acsr_C
P1429,n1141473,S3,n,1,1-phase,35,10.67,-119.234297,46.68858808,8,m1026662,P1425,45.7,13.93,1ph-4_acsrxx4_acsr_A
P1430,l3141411,S3,l,1,1-phase,35,10.67,-119.2382133,46.68731644,9,221-240988,,134.8,41.09,1p_1/0_axnj_db_C
P1431,m3036170,S3,m,3,3-phase,40,12.19,-119.2336658,46.68952622,9,m1026670,P1426,53.4,16.28,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1432,l3141402,S3,l,1,1-phase,35,10.67,-119.2343125,46.69100284,9,n1140831,P1427,400.8,122.16,1ph-xx4_wpal4_wpal_C
P1433,l2841631,S3,l,1,1-phase,35,10.67,-119.2347349,46.68913544,9,n1140832,P1428,85.7,26.12,1ph-xx2_acsr2_acsr_C
P1434,l3216350,S3,l,1,1-phase,35,10.67,-119.2342742,46.68799888,9,n1141473,P1429,135.3,41.24,1ph-4_acsrxx4_acsr_A
P1435,l2691952,S3,l,3,3-phase,40,12.19,-119.2336391,46.68954794,10,m3036170,P1431,7.2,2.19,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1436,l3197642,S3,l,1,1-phase,35,10.67,-119.2332475,46.68887518,10,m3036170,P1431,169.6,51.69,1ph-xx4_acsr4_acsr_C
P1437,l3048221,S3,l,3,3-phase,40,12.19,-119.2317572,46.69095422,13,d5835167-6_int,,223.4,68.09,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1438,m1026681,S3,m,3,3-phase,40,12.19,-119.2309338,46.6915688,14,l3048221,P1437,211.6,64.5,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1439,l3047060,S3,l,3,3-phase,40,12.19,-119.2325867,46.69217484,14,l3048221,P1437,266.6,81.26,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1440,l3047059,S3,l,3,3-phase,40,12.19,-119.233631,46.69348162,15,l3047060,P1439,0.0,0.0,
P1441,l2879078,S3,l,3,3-phase,40,12.19,-119.2301729,46.69213664,16,d6108145-1_int,,0.0,0.0,
P1442,l3047058,S3,l,3,3-phase,40,12.19,-119.2343615,46.69491544,16,l3047059,P1440,495.1,150.91,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1443,m1026690,S3,m,3,3-phase,40,12.19,-119.2289441,46.69305636,17,l2879078,P1441,316.2,96.38,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1444,m1026732,S3,m,3,3-phase,40,12.19,-119.2347855,46.6960205,17,l3047058,P1442,266.4,81.2,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1445,m1026697,S3,m,3,3-phase,40,12.19,-119.2281469,46.69363848,18,m1026690,P1443,202.9,61.84,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1446,n1140830,S3,n,1,1-phase,35,10.67,-119.2287672,46.69297582,18,m1026690,P1443,38.6,11.77,1ph-4_acsrxx4_acsr_A
P1447,l2766747,S3,l,3,3-phase,40,12.19,-119.2349709,46.69650362,18,m1026732,P1444,116.5,35.51,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1448,m1026734,S3,m,1,1-phase,35,10.67,-119.2359387,46.69608578,18,m1026732,P1444,221.3,67.45,1ph-2_acsrxx2_acsr_A
P1449,m1026701,S3,m,3,3-phase,40,12.19,-119.2273419,46.69419792,19,m1026697,P1445,200.7,61.17,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1450,l3216351,S3,l,1,1-phase,35,10.67,-119.2286358,46.69291592,19,n1140830,P1446,28.7,8.75,1ph-4_acsrxx4_acsr_A
P1451,l2858163,S3,l,3,3-phase,40,12.19,-119.2358314,46.69869482,19,l2766747,P1447,529.4,161.36,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1452,l3065696,S3,l,1,1-phase,35,10.67,-119.2370447,46.69582492,19,m1026734,P1448,220.1,67.09,1ph-2_acsrxx2_acsr_A
P1453,p827560,S3,p,1,1-phase,35,10.67,-119.2273777,46.6942654,20,m1026701,P1449,16.9,5.15,1ph-2_acsrxx2_acsr_A
P1454,m1026709,S3,m,3,3-phase,40,12.19,-119.2264713,46.69461526,20,m1026701,P1449,192.3,58.61,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1455,l2879081,S3,l,1,1-phase,35,10.67,-119.2284033,46.6925066,20,l3216351,P1450,104.0,31.7,1ph-4_acsrxx4_acsr_A
P1456,l3216346,S3,l,3,3-phase,40,12.19,-119.2372363,46.70016138,20,l2858163,P1451,431.0,131.37,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1457,n1147866,S3,n,1,1-phase,35,10.67,-119.2274735,46.69444622,21,p827560,P1453,45.4,13.84,1ph-2_acsrxx2_acsr_A
P1458,p827561,S3,p,1,1-phase,35,10.67,-119.2264465,46.69453576,21,m1026709,P1454,18.9,5.76,1ph-xx2_acsr2_acsr_C
P1459,m1026708,S3,m,3,3-phase,40,12.19,-119.2264588,46.69461496,21,m1026709,P1454,2.4,0.73,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1460,m1026682,S3,m,1,1-phase,35,10.67,-119.2287926,46.69177162,21,l2879081,P1455,184.5,56.24,1ph-2_acsrxx2_acsr_A
P1461,m1026767,S3,m,3,3-phase,40,12.19,-119.237437,46.700769,21,l3216346,P1456,144.7,44.1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1462,m1026713,S3,m,1,1-phase,35,10.67,-119.2276847,46.69485906,22,n1147866,P1457,103.1,31.42,1ph-2_acsrxx2_acsr_A
P1463,m1026705,S3,m,1,1-phase,35,10.67,-119.2264173,46.69444234,22,p827561,P1458,22.2,6.77,1ph-xx2_acsr2_acsr_C
P1464,n1140828,S3,n,3,3-phase,40,12.19,-119.2262503,46.69461008,22,m1026708,P1459,39.9,12.16,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1465,l3066816,S3,l,1,1-phase,35,10.67,-119.2294538,46.69057944,22,m1026682,P1460,301.6,91.93,1ph-2_acsrxx2_acsr_A
P1466,m1009698,S3,m,3,3-phase,40,12.19,-119.2384826,46.7015245,22,m1026767,P1461,264.9,80.74,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1467,l3029500,S3,l,1,1-phase,35,10.67,-119.2349102,46.70061858,22,m1026767,P1461,485.1,147.86,1ph-2_acsrxx2_acsr_A
P1468,l2785530,S3,l,1,1-phase,35,10.67,-119.2286205,46.69488376,23,m1026713,P1462,179.3,54.65,1ph-2_acsrxx2_acsr_A
P1469,l2860504,S3,l,1,1-phase,35,10.67,-119.2274674,46.69491612,23,m1026713,P1462,43.6,13.29,1ph-2_acsrxx2_acsr_A
P1470,n1140829,S3,n,1,1-phase,35,10.67,-119.226387,46.69434536,23,m1026705,P1463,23.0,7.01,1ph-xx2_acsr2_acsr_C
P1471,l2710532,S3,l,1,1-phase,35,10.67,-119.2262392,46.69484464,23,m1026705,P1463,115.0,35.05,1ph-xx2_acsr2_acsr_C
P1472,m1026706,S3,m,3,3-phase,40,12.19,-119.2242075,46.69456226,23,n1140828,P1464,391.4,119.3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1473,m1026667,S3,m,1,1-phase,35,10.67,-119.2307364,46.68921254,23,l3066816,P1465,398.5,121.46,1ph-2_acsrxx2_acsr_A
P1474,l3156034,S3,l,1,1-phase,35,10.67,-119.2381333,46.70086448,23,m1009698,P1466,165.6,50.47,1ph-2_acsrxx2_acsr_A
P1475,m1009705,S3,m,3,3-phase,40,12.19,-119.2383701,46.70219352,23,m1009698,P1466,155.1,47.27,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1476,m1026764,S3,m,1,1-phase,35,10.67,-119.233348,46.70066602,23,l3029500,P1467,299.4,91.26,1ph-2_acsrxx2_acsr_A
P1477,l2822868,S3,l,1,1-phase,35,10.67,-119.2305977,46.69493796,24,l2785530,P1468,378.9,115.49,1ph-2_acsrxx2_acsr_A
P1478,l2860493,S3,l,1,1-phase,35,10.67,-119.2275488,46.69789138,24,l2860504,P1469,683.7,208.39,1ph-2_acsrxx2_acsr_A
P1479,m1026703,S3,m,1,1-phase,35,10.67,-119.2263628,46.69426806,24,n1140829,P1470,18.3,5.58,1ph-xx2_acsr2_acsr_C
P1480,n1140825,S3,n,3,3-phase,40,12.19,-119.2241925,46.694778,24,m1026706,P1472,49.6,15.12,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1481,n1140822,S3,n,1,1-phase,35,10.67,-119.2241293,46.69441724,24,m1026706,P1472,36.5,11.13,1ph-xx2_acsr2_acsr_C
P1482,m1026700,S3,m,3,3-phase,40,12.19,-119.2228782,46.6940489,24,m1026706,P1472,280.5,85.5,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1483,m1026661,S3,m,1,1-phase,35,10.67,-119.23073,46.68842238,24,m1026667,P1473,181.4,55.29,1ph-2_acsrxx2_acsr_A
P1484,l3066821,S3,l,1,1-phase,35,10.67,-119.2391446,46.7007615,24,l3156034,P1474,195.1,59.47,1ph-2_acsrxx2_acsr_A
P1485,m1009715,S3,m,3,3-phase,40,12.19,-119.2383946,46.70334188,24,m1009705,P1475,263.7,80.38,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1486,l3178976,S3,l,1,1-phase,35,10.67,-119.2334541,46.70197088,24,m1026764,P1476,300.3,91.53,1ph-2_acsrxx2_acsr_A
P1487,l2766723,S3,l,1,1-phase,35,10.67,-119.2316052,46.69496082,25,l2822868,P1477,193.0,58.83,1ph-2_acsrxx2_acsr_A
